province;city;postal code;latitude;longitude
Oost-Vlaanderen;Zomergem;9930;511.184.630.000;35.609.620.000
Oost-Vlaanderen;Vinderhoute;9921;510.871.940.000;36.399.710.000
Oost-Vlaanderen;Lovendegem;9920;510.953.210.000;36.063.320.000
Oost-Vlaanderen;Ursel;9910;511.304.040.000;34.849.710.000
Oost-Vlaanderen;Knesselare;9910;511.388.100.000;34.127.770.000
Oost-Vlaanderen;Eeklo;9900;511.853.810.000;35.660.900.000;,
Oost-Vlaanderen;Vurste;9890;509.450.940.000;36.839.190.000;,
Oost-Vlaanderen;Semmerzake;9890;509.427.110.000;36.629.460.000;,
Oost-Vlaanderen;Gavere;9890;509.285.720.000;36.616.760.000;,
Oost-Vlaanderen;Dikkelvenne;9890;509.180.370.000;36.904.020.000;,
Oost-Vlaanderen;Baaigem;9890;509.332.380.000;37.182.710.000;,
Oost-Vlaanderen;Asper;9890;509.129.160.000;36.520.850.000;,
Oost-Vlaanderen;Bellem;9881;510.883.500.000;34.905.780.000;,
Oost-Vlaanderen;Poeke;9880;510.410.260.000;34.436.220.000;,
Oost-Vlaanderen;Lotenhulle;9880;510.498.770.000;34.601.210.000;,
Oost-Vlaanderen;Aalter;9880;510.838.280.000;34.484.190.000;,
Oost-Vlaanderen;Zulte;9870;509.224.970.000;34.437.360.000;,
Oost-Vlaanderen;Olsene;9870;509.363.730.000;34.657.650.000;,
Oost-Vlaanderen;Machelen, Oost-vlaanderen;9870;509.607.820.000;34.854.700.000;
Oost-Vlaanderen;Scheldewindeke;9860;509.372.640.000;37.846.020.000;,
Oost-Vlaanderen;Oosterzele;9860;509.461.580.000;38.040.530.000;,
Oost-Vlaanderen;Moortsele;9860;509.589.980.000;37.797.530.000
Oost-Vlaanderen;Landskouter;9860;509.682.950.000;37.928.510.000
Oost-Vlaanderen;Gijzenzele;9860;509.705.590.000;38.154.000.000
Oost-Vlaanderen;Balegem;9860;509.257.980.000;37.905.000.000
Oost-Vlaanderen;Vosselare;9850;510.265.230.000;35.549.270.000
Oost-Vlaanderen;Poesele;9850;510.338.280.000;35.162.470.000
Oost-Vlaanderen;Nevele;9850;510.327.760.000;35.490.820.000
Oost-Vlaanderen;Merendree;9850;510.779.830.000;35.770.320.000
Oost-Vlaanderen;Landegem;9850;510.566.020.000;35.730.450.000
Oost-Vlaanderen;Hansbeke;9850;510.746.610.000;35.356.720.000
Oost-Vlaanderen;Zevergem;9840;509.784.780.000;36.949.960.000
Oost-Vlaanderen;De Pinte;9840;509.917.440.000;36.493.140.000
Oost-Vlaanderen;Deurle;9831;510.061.390.000;36.040.950.000
Oost-Vlaanderen;Sint-Martens-Latem;9830;510.207.760.000;36.393.910.000
Oost-Vlaanderen;Schelderode;9820;509.714.690.000;37.153.370.000
Oost-Vlaanderen;Munte;9820;509.450.040.000;37.440.970.000
Oost-Vlaanderen;Merelbeke;9820;509.947.530.000;37.456.650.000
Oost-Vlaanderen;Melsen;9820;509.567.680.000;36.943.700.000
Oost-Vlaanderen;Lemberge;9820;509.781.560.000;37.724.530.000
Oost-Vlaanderen;Bottelare;9820;509.631.350.000;37.550.280.000
Oost-Vlaanderen;Nazareth;9810;509.596.090.000;35.958.790.000
Oost-Vlaanderen;Eke;9810;509.568.070.000;36.416.400.000
Oost-Vlaanderen;Zeveren;9800;509.963.700.000;35.026.090.000
Oost-Vlaanderen;Wontergem;9800;509.793.470.000;34.445.230.000
Oost-Vlaanderen;Vinkt;9800;510.079.880.000;34.786.460.000
Oost-Vlaanderen;Sint-Martens-Leerne;9800;510.136.320.000;35.839.410.000
Oost-Vlaanderen;Petegem-aan-de-Leie;9800;509.733.370.000;35.290.690.000
Oost-Vlaanderen;Meigem;9800;510.171.280.000;35.399.660.000
Oost-Vlaanderen;Grammene;9800;509.763.180.000;34.719.720.000
Oost-Vlaanderen;Gottem;9800;509.640.660.000;34.634.530.000
Oost-Vlaanderen;Deinze;9800;509.834.240.000;35.273.260.000
Oost-Vlaanderen;Bachte-Maria-Leerne;9800;510.098.500.000;35.797.190.000
Oost-Vlaanderen;Astene;9800;509.836.390.000;35.606.180.000
Oost-Vlaanderen;Wortegem-Petegem;9790;508.520.330.000;35.104.570.000
Oost-Vlaanderen;Wortegem;9790;508.520.330.000;35.104.570.000
Oost-Vlaanderen;Petegem-aan-de-Schelde;9790;508.335.010.000;35.561.270.000
Oost-Vlaanderen;Ooike (Wortegem-Petegem);9790;508.705.400.000;35.517.700.000
Oost-Vlaanderen;Moregem;9790;508.504.000.000;35.613.270.000
Oost-Vlaanderen;Elsegem;9790;508.241.260.000;35.363.400.000
Oost-Vlaanderen;Wannegem-Lede;9772;508.898.050.000;35.515.850.000
Oost-Vlaanderen;Nokere;9771;508.850.000.000;35.106.340.000
Oost-Vlaanderen;Kruishoutem;9770;509.045.970.000;35.280.500.000
Oost-Vlaanderen;Zingem;9750;509.043.270.000;36.536.750.000
Oost-Vlaanderen;Ouwegem;9750;509.119.040.000;35.970.620.000
Oost-Vlaanderen;Huise;9750;508.993.290.000;35.895.640.000
Oost-Vlaanderen;Welden;9700;508.783.410.000;36.556.840.000
Oost-Vlaanderen;Volkegem;9700;508.389.140.000;36.433.680.000
Oost-Vlaanderen;Oudenaarde;9700;508.426.580.000;36.040.390.000
Oost-Vlaanderen;Nederename;9700;508.658.150.000;36.421.500.000;,
Oost-Vlaanderen;Mullem;9700;508.961.300.000;36.031.470.000;,
Oost-Vlaanderen;Melden;9700;508.145.460.000;35.660.450.000;,
Oost-Vlaanderen;Mater;9700;508.423.820.000;36.626.040.000;,
Oost-Vlaanderen;Leupegem;9700;508.335.730.000;36.046.620.000;,
Oost-Vlaanderen;Heurne;9700;508.830.180.000;36.280.120.000;,
Oost-Vlaanderen;Ename;9700;508.551.220.000;36.329.070.000;,
Oost-Vlaanderen;Eine;9700;508.683.420.000;36.212.630.000;,
Oost-Vlaanderen;Edelare;9700;508.367.910.000;36.189.070.000;,
Oost-Vlaanderen;Bevere;9700;508.512.600.000;35.956.610.000;,
Oost-Vlaanderen;Zulzeke;9690;507.892.440.000;35.707.990.000;,
Oost-Vlaanderen;Ruien;9690;507.743.660.000;34.856.790.000;,
Oost-Vlaanderen;Kluisbergen;9690;507.844.950.000;35.240.200.000;,
Oost-Vlaanderen;Berchem, Oost-vlaanderen;9690;507.907.580.000;35.092.070.000;
Oost-Vlaanderen;Schorisse;9688;508.065.720.000;36.789.580.000;,
Oost-Vlaanderen;Nukerke;9681;507.969.930.000;35.946.950.000;,
Oost-Vlaanderen;Maarke-Kerkem;9680;508.160.690.000;36.531.230.000
Oost-Vlaanderen;Maarkedal;9680;507.975.970.000;36.449.700.000
Oost-Vlaanderen;Etikhove;9680;508.126.810.000;36.266.140.000
Oost-Vlaanderen;Sint-Maria-Horebeke;9667;508.379.560.000;36.882.330.000
Oost-Vlaanderen;Sint-Kornelis-Horebeke;9667;508.350.360.000;36.969.430.000
Oost-Vlaanderen;Horebeke;9667;508.306.670.000;36.943.250.000
Oost-Vlaanderen;Parike;9661;507.847.760.000;37.973.210.000
Oost-Vlaanderen;Zegelsem;9660;508.200.850.000;37.175.590.000
Oost-Vlaanderen;Sint-Maria-Oudenhove (Brakel);9660;508.254.570.000;37.781.280.000
Oost-Vlaanderen;Opbrakel;9660;507.924.250.000;37.477.090.000
Oost-Vlaanderen;Nederbrakel;9660;508.034.580.000;37.647.430.000
Oost-Vlaanderen;Michelbeke;9660;508.327.880.000;37.633.800.000
Oost-Vlaanderen;Everbeek;9660;507.636.950.000;38.088.100.000
Oost-Vlaanderen;Elst;9660;508.298.980.000;37.391.610.000
Oost-Vlaanderen;Brakel;9660;508.034.890.000;37.656.140.000
Oost-Vlaanderen;Nederzwalm-Hermelgem;9636;508.858.130.000;36.864.250.000
Oost-Vlaanderen;Zwalm;9630;508.726.400.000;37.172.030.000
Oost-Vlaanderen;Sint-Maria-Latem;9630;508.900.880.000;37.069.050.000
Oost-Vlaanderen;Sint-Denijs-Boekel;9630;508.659.120.000;37.117.510.000
Oost-Vlaanderen;Sint-Blasius-Boekel;9630;508.516.380.000;37.193.540.000
Oost-Vlaanderen;Rozebeke;9630;508.498.030.000;37.528.290.000
Oost-Vlaanderen;Roborst;9630;508.658.810.000;37.527.930.000
Oost-Vlaanderen;Paulatem;9630;508.961.970.000;37.157.670.000
Oost-Vlaanderen;Munkzwalm;9630;508.756.710.000;37.335.840.000
Oost-Vlaanderen;Meilegem;9630;509.048.970.000;36.989.150.000
Oost-Vlaanderen;Hundelgem;9630;508.886.710.000;37.521.100.000
Oost-Vlaanderen;Dikkele;9630;509.055.400.000;37.404.910.000
Oost-Vlaanderen;Beerlegem;9630;509.059.170.000;37.166.570.000
Oost-Vlaanderen;Zottegem;9620;508.694.030.000;38.110.790.000
Oost-Vlaanderen;Velzeke-Ruddershove;9620;508.828.280.000;37.828.120.000
Oost-Vlaanderen;Strijpen;9620;508.683.610.000;37.875.920.000
Oost-Vlaanderen;Sint-Maria-Oudenhove (Zottegem);9620;508.333.340.000;37.961.960.000
Oost-Vlaanderen;Sint-Goriks-Oudenhove;9620;508.528.830.000;37.869.080.000
Oost-Vlaanderen;Oombergen (Zottegem);9620;508.997.010.000;38.316.150.000
Oost-Vlaanderen;Leeuwergem;9620;508.881.830.000;38.302.790.000
Oost-Vlaanderen;Grotenberge;9620;508.725.420.000;38.319.480.000
Oost-Vlaanderen;Godveerdegem;9620;508.595.530.000;38.213.390.000
Oost-Vlaanderen;Erwetegem;9620;508.552.940.000;38.148.230.000
Oost-Vlaanderen;Elene;9620;508.889.690.000;38.100.200.000
Oost-Vlaanderen;Kwaremont;9690;507.760.130.000;35.239.890.000
Oost-Vlaanderen;Ronse/Renaix;9600;507.450.300.000;36.022.660.000
Oost-Vlaanderen;Sint-Martens-Lierde;9572;508.047.270.000;38.227.830.000
Oost-Vlaanderen;Hemelveerdegem;9571;508.071.290.000;38.576.450.000
Oost-Vlaanderen;Sint-Maria-Lierde;9570;508.209.740.000;38.477.680.000
Oost-Vlaanderen;Lierde;9570;508.186.550.000;38.487.420.000
Oost-Vlaanderen;Deftinge;9570;507.857.410.000;38.415.470.000
Oost-Vlaanderen;Borsbeke;9552;509.049.000.000;38.932.500.000
Oost-Vlaanderen;Ressegem;9551;508.908.610.000;39.109.790.000
Oost-Vlaanderen;Woubrechtegem;9550;508.727.270.000;39.161.020.000
Oost-Vlaanderen;Steenhuize-Wijnhuize;9550;508.396.030.000;38.887.460.000
Oost-Vlaanderen;Sint-Lievens-Esse;9550;508.570.750.000;38.857.050.000
Oost-Vlaanderen;Sint-Antelinks;9550;508.490.470.000;39.256.570.000
Oost-Vlaanderen;Hillegem;9550;508.953.630.000;38.534.600.000
Oost-Vlaanderen;Herzele;9550;508.876.170.000;38.913.620.000
Oost-Vlaanderen;Letterhoutem;9521;509.270.150.000;38.815.970.000
Oost-Vlaanderen;Zonnegem;9520;509.266.560.000;39.085.340.000
Oost-Vlaanderen;Vlierzele;9520;509.315.380.000;38.955.450.000
Oost-Vlaanderen;Sint-Lievens-Houtem;9520;509.205.870.000;38.590.510.000
Oost-Vlaanderen;Bavegem;9520;509.443.130.000;38.656.600.000
Oost-Vlaanderen;Zandbergen;9506;508.026.720.000;39.663.710.000
Oost-Vlaanderen;Waarbeke;9506;507.782.840.000;39.687.730.000
Oost-Vlaanderen;Smeerebbe-Vloerzegem;9506;508.165.830.000;39.283.470.000
Oost-Vlaanderen;Schendelbeke;9506;507.967.540.000;38.993.560.000
Oost-Vlaanderen;Nieuwenhove;9506;507.879.600.000;39.896.130.000
Oost-Vlaanderen;Idegem;9506;508.005.130.000;39.265.910.000
Oost-Vlaanderen;Grimminge;9506;507.950.320.000;39.513.920.000
Oost-Vlaanderen;Zarlardinge;9500;507.620.700.000;38.283.690.000
Oost-Vlaanderen;Viane;9500;507.428.490.000;39.296.040.000
Oost-Vlaanderen;Overboelare;9500;507.624.160.000;38.633.460.000
Oost-Vlaanderen;Ophasselt;9500;508.215.330.000;38.946.780.000
Oost-Vlaanderen;Onkerzele;9500;507.824.890.000;39.114.360.000
Oost-Vlaanderen;Nederboelare;9500;507.813.130.000;38.743.230.000
Oost-Vlaanderen;Moerbeke;9500;511.734.090.000;39.440.100.000
Oost-Vlaanderen;Goeferdinge;9500;507.652.130.000;38.386.370.000
Oost-Vlaanderen;Geraardsbergen;9500;507.715.300.000;38.822.940.000
Oost-Vlaanderen;Welle;9473;509.008.430.000;40.459.370.000
Oost-Vlaanderen;Iddergem;9472;508.737.240.000;40.468.150.000
Oost-Vlaanderen;Denderleeuw;9470;508.812.830.000;40.764.070.000
Oost-Vlaanderen;Kerksken;9451;508.899.640.000;39.915.650.000
Oost-Vlaanderen;Heldergem;9450;508.816.650.000;39.542.240.000
Oost-Vlaanderen;Haaltert;9450;509.021.290.000;40.051.120.000
Oost-Vlaanderen;Denderhoutem;9450;508.714.350.000;40.182.870.000
Oost-Vlaanderen;Vlekkem;9420;509.360.470.000;39.309.340.000
Oost-Vlaanderen;Ottergem;9420;509.341.010.000;39.467.970.000
Oost-Vlaanderen;Mere;9420;509.228.110.000;39.712.960.000
Oost-Vlaanderen;Erpe-Mere;9420;509.228.110.000;39.712.960.000
Oost-Vlaanderen;Erpe;9420;509.339.210.000;39.768.500.000
Oost-Vlaanderen;Erondegem;9420;509.408.110.000;39.555.140.000
Oost-Vlaanderen;Burst;9420;509.134.640.000;39.203.850.000
Oost-Vlaanderen;Bambrugge;9420;509.198.310.000;39.287.770.000
Oost-Vlaanderen;Aaigem;9420;508.891.000.000;39.372.440.000
Oost-Vlaanderen;Outer;9406;508.416.750.000;39.993.960.000
Oost-Vlaanderen;Aspelare;9404;508.416.670.000;39.568.260.000
Oost-Vlaanderen;Neigem;9403;508.032.790.000;40.599.760.000
Oost-Vlaanderen;Meerbeke;9402;508.244.370.000;40.401.770.000
Oost-Vlaanderen;Pollare;9401;508.161.550.000;39.969.280.000
Oost-Vlaanderen;Voorde;9400;508.231.190.000;39.486.940.000;,
Oost-Vlaanderen;Okegem;9400;508.556.110.000;40.553.960.000;,
Oost-Vlaanderen;Ninove;9400;508.376.330.000;40.208.390.000;,
Oost-Vlaanderen;Nederhasselt;9400;508.467.660.000;39.746.560.000;,
Oost-Vlaanderen;Lieferinge;9400;507.919.670.000;40.527.650.000;,
Oost-Vlaanderen;Denderwindeke;9400;507.981.730.000;40.248.330.000;,
Oost-Vlaanderen;Appelterre-Eichem;9400;508.189.400.000;39.669.940.000;,
Oost-Vlaanderen;Wanzele;9340;509.740.320.000;39.556.820.000;,
Oost-Vlaanderen;Smetlede;9340;509.662.670.000;39.271.620.000;,
Oost-Vlaanderen;Oordegem;9340;509.572.220.000;39.023.150.000;,
Oost-Vlaanderen;Lede;9340;509.658.860.000;39.774.260.000;,
Oost-Vlaanderen;Impe;9340;509.601.890.000;39.523.860.000;,
Oost-Vlaanderen;Nieuwerkerken;9320;509.231.250.000;40.042.580.000;,
Oost-Vlaanderen;Erembodegem;9320;509.194.170.000;40.508.160.000;,
Oost-Vlaanderen;Moorsel;9310;509.474.760.000;40.990.900.000;,
Oost-Vlaanderen;Meldert, Oost-vlaanderen;9310;509.321.260.000;41.333.270.000;
Oost-Vlaanderen;Herdersem;9310;509.716.560.000;40.670.120.000;,
Oost-Vlaanderen;Baardegem;9310;509.545.870.000;41.415.200.000;,
Oost-Vlaanderen;Hofstade, Oost-vlaanderen;9308;509.608.820.000;40.348.580.000;
Oost-Vlaanderen;Gijzegem;9308;509.849.630.000;40.538.550.000;,
Oost-Vlaanderen;Aalst;9300;509.375.420.000;40.410.810.000;,
Oost-Vlaanderen;Uitbergen;9290;510.180.480.000;39.572.660.000;,
Oost-Vlaanderen;Overmere;9290;510.464.200.000;39.466.230.000;,
Oost-Vlaanderen;Berlare;9290;510.252.720.000;40.024.340.000;,
Oost-Vlaanderen;Wieze;9280;509.799.660.000;40.803.760.000;,
Oost-Vlaanderen;Lebbeke;9280;510.008.290.000;41.288.120.000;,
Oost-Vlaanderen;Denderbelle;9280;510.011.340.000;40.845.650.000;,
Oost-Vlaanderen;Laarne;9270;510.295.660.000;38.501.200.000;,
Oost-Vlaanderen;Kalken;9270;510.364.990.000;39.191.420.000;,
Oost-Vlaanderen;Wichelen;9260;510.061.260.000;39.756.860.000;,
Oost-Vlaanderen;Serskamp;9260;509.889.410.000;39.291.460.000;,
Oost-Vlaanderen;Schellebelle;9260;510.136.270.000;39.278.660.000;,
Oost-Vlaanderen;Opdorp;9255;510.276.180.000;42.197.070.000;,
Oost-Vlaanderen;Buggenhout;9255;510.152.360.000;42.020.760.000;,
Oost-Vlaanderen;Waasmunster;9250;511.064.850.000;40.854.590.000;,
Oost-Vlaanderen;Zele;9240;510.686.660.000;40.397.430.000;,
Oost-Vlaanderen;Wetteren;9230;510.070.740.000;38.851.700.000;,
Oost-Vlaanderen;Westrem;9230;509.696.820.000;38.614.450.000;,
Oost-Vlaanderen;Massemen;9230;509.808.320.000;38.736.950.000;,
Oost-Vlaanderen;Moerzeke;9220;510.628.670.000;41.529.680.000;,
Oost-Vlaanderen;Hamme, Oost-vlaanderen;9220;510.981.910.000;41.374.820.000;
Oost-Vlaanderen;Sint-Gillis-bij-Dendermonde;9200;510.193.550.000;41.109.920.000;,
Oost-Vlaanderen;Schoonaarde;9200;510.049.730.000;40.150.420.000;,
Oost-Vlaanderen;Oudegem;9200;510.091.100.000;40.612.590.000;,
Oost-Vlaanderen;Mespelare;9200;509.961.760.000;40.692.880.000;,
Oost-Vlaanderen;Grembergen;9200;510.536.350.000;41.065.690.000;,
Oost-Vlaanderen;Dendermonde;9200;510.300.410.000;40.989.770.000;,
Oost-Vlaanderen;Baasrode;9200;510.375.870.000;41.619.070.000;,
Oost-Vlaanderen;Appels;9200;510.293.280.000;40.541.570.000
Oost-Vlaanderen;Stekene;9190;512.062.460.000;40.408.480.000
Oost-Vlaanderen;Kemzeke;9190;512.071.090.000;40.783.570.000
Oost-Vlaanderen;Wachtebeke;9185;511.683.620.000;38.570.910.000
Oost-Vlaanderen;Moerbeke-Waas;9180;511.728.130.000;39.409.560.000
Oost-Vlaanderen;Sint-Pauwels;9170;511.939.960.000;40.957.280.000
Oost-Vlaanderen;Sint-Gillis-Waas;9170;512.176.640.000;41.279.170.000
Oost-Vlaanderen;Meerdonk;9170;512.600.780.000;41.466.650.000
Oost-Vlaanderen;De Klinge;9170;512.562.690.000;40.900.160.000
Oost-Vlaanderen;Lokeren;9160;511.040.420.000;39.910.960.000
Oost-Vlaanderen;Eksaarde;9160;511.485.040.000;39.658.080.000
Oost-Vlaanderen;Daknam;9160;511.259.090.000;39.802.400.000
Oost-Vlaanderen;Rupelmonde;9150;511.273.740.000;42.901.240.000
Oost-Vlaanderen;Kruibeke;9150;511.711.140.000;43.125.620.000
Oost-Vlaanderen;Bazel;9150;511.471.910.000;42.999.200.000
Oost-Vlaanderen;Tielrode;9140;511.127.380.000;41.751.530.000
Oost-Vlaanderen;Temse;9140;511.244.230.000;42.132.550.000
Oost-Vlaanderen;Steendorp;9140;511.300.500.000;42.693.750.000
Oost-Vlaanderen;Elversele;9140;511.144.410.000;41.380.170.000
Oost-Vlaanderen;Verrebroek;9130;512.553.210.000;41.886.620.000
Oost-Vlaanderen;Kieldrecht;9130;512.882.990.000;41.770.550.000
Oost-Vlaanderen;Kallo (Kieldrecht);9130;512.903.190.000;41.776.400.000
Oost-Vlaanderen;Doel;9130;513.098.260.000;42.636.880.000
Oost-Vlaanderen;Vrasene;9120;512.192.380.000;41.947.970.000
Oost-Vlaanderen;Melsele;9120;512.210.820.000;42.816.780.000
Oost-Vlaanderen;Kallo (Beveren-Waas);9120;512.525.420.000;42.787.710.000
Oost-Vlaanderen;Haasdonk;9120;511.816.160.000;42.403.990.000
Oost-Vlaanderen;Beveren-Waas;9120;512.134.520.000;42.581.740.000
Oost-Vlaanderen;Sinaai-Waas;9112;511.575.070.000;40.423.820.000
Oost-Vlaanderen;Belsele;9111;511.463.470.000;40.882.410.000
Oost-Vlaanderen;Sint-Niklaas;9100;511.645.490.000;41.392.230.000
Oost-Vlaanderen;Nieuwkerken-Waas;9100;511.936.160.000;41.787.810.000
Oost-Vlaanderen;Melle;9090;510.048.340.000;38.024.770.000
Oost-Vlaanderen;Gontrode;9090;509.841.940.000;37.978.260.000
Oost-Vlaanderen;Zeveneken;9080;511.075.030.000;38.995.860.000
Oost-Vlaanderen;Zaffelare;9080;511.325.570.000;38.616.090.000
Oost-Vlaanderen;Lochristi;9080;510.960.500.000;38.331.030.000
Oost-Vlaanderen;Beervelde;9080;510.802.230.000;38.785.640.000
Oost-Vlaanderen;Heusden (O.Vl.);9070;510.283.580.000;37.991.100.000
Oost-Vlaanderen;Destelbergen;9070;510.560.870.000;37.988.890.000
Oost-Vlaanderen;Zelzate;9060;511.992.640.000;38.121.620.000
Oost-Vlaanderen;Zwijnaarde;9052;510.005.680.000;37.162.220.000
Oost-Vlaanderen;Sint-Denijs-Westrem;9051;510.213.780.000;36.688.740.000
Oost-Vlaanderen;Afsnee;9051;510.309.030.000;36.683.430.000
Oost-Vlaanderen;Ledeberg;9050;510.374.720.000;37.425.470.000
Oost-Vlaanderen;Gentbrugge;9050;510.317.350.000;37.630.260.000
Oost-Vlaanderen;Sint-Kruis-Winkel;9042;511.542.780.000;38.262.720.000
Oost-Vlaanderen;Mendonk;9042;511.467.990.000;38.212.920.000
Oost-Vlaanderen;Desteldonk;9042;511.220.780.000;37.811.180.000;,
Oost-Vlaanderen;Oostakker;9041;511.002.860.000;37.634.500.000;,
Oost-Vlaanderen;Sint-Amandsberg;9040;510.539.920.000;37.490.520.000;,
Oost-Vlaanderen;Wondelgem;9032;510.888.910.000;37.130.030.000;,
Oost-Vlaanderen;Drongen;9031;510.503.100.000;36.626.560.000;,
Oost-Vlaanderen;Mariakerke;9030;510.728.490.000;36.761.620.000;,
Oost-Vlaanderen;Gent;9000;510.540.100.000;37.216.960.000;,
Limburg;Wijchmaal;3990;511.357.260.000;54.139.370.000;,
Limburg;Peer;3990;511.330.300.000;54.517.440.000;,
Limburg;Kleine-Brogel;3990;511.723.820.000;54.502.550.000;,
Limburg;Grote-Brogel;3990;511.534.500.000;55.056.900.000;,
Limburg;Tessenderlo;3980;510.678.080.000;50.875.490.000;,
Limburg;Heppen;3971;511.088.120.000;52.286.360.000;,
Limburg;Leopoldsburg;3970;511.170.030.000;52.634.410.000;,
Limburg;Tongerlo, Limburg;3960;511.269.820.000;56.599.830.000;
Limburg;Opitter;3960;511.173.200.000;56.460.330.000;,
Limburg;Gerdingen;3960;511.473.360.000;55.887.290.000
Limburg;Bree;3960;511.410.920.000;55.976.210.000
Limburg;Beek;3960;511.552.170.000;56.027.200.000
Limburg;Reppel;3950;511.545.550.000;55.614.490.000
Limburg;Kaulille;3950;511.880.750.000;55.179.680.000
Limburg;Bocholt;3950;511.725.120.000;55.781.640.000
Limburg;Oostham;3945;511.034.430.000;51.781.500.000
Limburg;Kwaadmechelen;3945;511.016.100.000;51.474.170.000
Limburg;Ham;3945;511.072.820.000;51.625.580.000
Limburg;Eksel;3941;511.538.570.000;53.946.360.000
Limburg;Hechtel-Eksel;3940;511.260.330.000;53.653.490.000
Limburg;Hechtel;3940;511.260.330.000;53.653.490.000
Limburg;Hamont-Achel;3930;512.545.350.000;54.785.930.000
Limburg;Hamont;3930;512.514.580.000;55.459.860.000
Limburg;Achel;3930;512.545.350.000;54.785.930.000
Limburg;Lommel;3920;512.285.180.000;53.136.660.000
Limburg;Sint-Huibrechts-Lille;3910;512.260.490.000;54.847.910.000;,
Limburg;Neerpelt;3910;512.289.070.000;54.315.990.000;,
Limburg;Overpelt;3900;512.111.820.000;54.254.550.000;,
Limburg;Muizen, Limburg;3891;507.598.210.000;51.771.110.000;
Limburg;Mielen-boven-Aalst;3891;507.557.830.000;52.148.660.000;,
Limburg;Buvingen;3891;507.526.440.000;51.758.540.000;,
Limburg;Borlo;3891;507.421.970.000;51.812.490.000;,
Limburg;Vorsen;3890;507.038.390.000;51.714.360.000;,
Limburg;Niel-bij-Sint-Truiden;3890;507.411.770.000;51.399.040.000;,
Limburg;Montenaken;3890;507.222.150.000;51.344.050.000;,
Limburg;Kortijs;3890;507.069.800.000;51.503.850.000;,
Limburg;Jeuk;3890;507.342.410.000;52.097.270.000;,
Limburg;Gingelom;3890;507.500.440.000;51.352.180.000;,
Limburg;Boekhout;3890;507.457.050.000;52.333.530.000;,
Limburg;Veulen;3870;507.629.280.000;53.048.990.000;,
Limburg;Vechmaal;3870;507.612.570.000;53.730.380.000;,
Limburg;Rukkelingen-Loon;3870;507.285.680.000;52.543.680.000;,
Limburg;Opheers;3870;507.366.930.000;52.939.690.000;,
Limburg;Mettekoven;3870;507.811.180.000;52.896.510.000;,
Limburg;Mechelen-Bovelingen;3870;507.384.190.000;52.580.240.000;,
Limburg;Klein-Gelmen;3870;507.712.360.000;52.757.460.000;,
Limburg;Horpmaal;3870;507.587.400.000;53.323.900.000;,
Limburg;Heks;3870;507.702.020.000;53.576.040.000;,
Limburg;Heers;3870;507.551.230.000;53.011.660.000;,
Limburg;Gutschoven;3870;507.714.450.000;53.181.260.000;,
Limburg;Bovelingen;3870;507.410.070.000;52.607.330.000;,
Limburg;Batsheers;3870;507.374.890.000;52.811.630.000;,
Limburg;Wijer;3850;508.986.730.000;52.242.220.000;,
Limburg;Nieuwerkerken, Limburg;3850;508.646.380.000;51.933.790.000;
Limburg;Kozen;3850;508.749.770.000;52.398.160.000;,
Limburg;Binderveld;3850;508.628.290.000;51.717.330.000;,
Limburg;Voort;3840;507.938.700.000;53.185.360.000;,
Limburg;Rijkel;3840;508.050.430.000;52.611.820.000
Limburg;Kuttekoven;3840;508.079.460.000;53.306.600.000
Limburg;Kolmont (Borgloon);3840;508.026.990.000;54.207.780.000
Limburg;Kerniel;3840;508.165.860.000;53.633.110.000
Limburg;Jesseren (Kolmont);3840;508.062.180.000;53.882.470.000
Limburg;Hoepertingen;3840;508.115.830.000;52.851.950.000
Limburg;Hendrieken;3840;507.988.360.000;53.292.690.000
Limburg;Haren (Borgloon);3840;507.937.260.000;53.981.670.000
Limburg;Groot-Loon;3840;507.923.670.000;53.646.900.000
Limburg;Gotem;3840;508.046.340.000;53.108.600.000
Limburg;Gors-Opleeuw;3840;508.236.070.000;53.965.910.000
Limburg;Broekom;3840;507.823.860.000;53.318.370.000
Limburg;Borgloon;3840;508.013.520.000;53.446.520.000
Limburg;Bommershoven (Haren);3840;507.946.720.000;53.986.590.000
Limburg;Ulbeek;3832;508.422.930.000;53.059.400.000
Limburg;Herten;3831;508.331.210.000;53.336.450.000
Limburg;Wellen;3830;508.402.300.000;53.430.820.000
Limburg;Berlingen;3830;508.175.500.000;53.102.380.000
Limburg;Velm;3806;507.744.390.000;51.349.580.000
Limburg;Wilderen;3803;508.180.660.000;51.432.570.000
Limburg;Runkelen;3803;508.464.540.000;51.542.580.000
Limburg;Gorsem;3803;508.334.530.000;51.646.570.000
Limburg;Duras;3803;508.351.530.000;51.464.850.000
Limburg;Zepperen;3800;508.211.740.000;52.476.310.000
Limburg;Sint-Truiden;3800;508.154.590.000;51.866.650.000
Limburg;Ordingen;3800;508.107.770.000;52.329.710.000
Limburg;Kerkom-bij-Sint-Truiden;3800;507.743.420.000;51.777.870.000
Limburg;Halmaal;3800;508.042.880.000;51.544.030.000
Limburg;Groot-Gelmen;3800;507.821.000.000;52.657.150.000
Limburg;Gelinden;3800;507.670.560.000;52.628.930.000
Limburg;Engelmanshoven;3800;507.741.950.000;52.531.010.000
Limburg;Brustem;3800;508.017.460.000;52.192.520.000
Limburg;Aalst, Limburg;3800;507.814.490.000;52.121.700.000;;
